SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447295.215983, 0.278176, -9.423278, 2.408268, 0.187342, 0.230994, -0.504607, 99.348038, -38.810379, 62.190903
1649447295.249323, 2.156876, -9.976339, 3.314623, 0.133925, 0.058225, -0.419494, 99.673462, -38.510529, 62.407181
1649447295.281755, 0.645237, -9.539397, 2.984522, 0.102410, -0.259509, -0.478540, 100.522018, -38.018524, 62.563446
1649447295.315980, 0.660800, -10.417321, 3.286191, 0.094090, -0.349159, -0.718806, 101.471634, -37.602127, 62.794785
1649447295.349310, 0.551115, -11.304971, 3.356521, 0.090840, -0.550678, -0.747521, 103.233505, -36.841125, 62.641815
1649447295.382710, 0.956484, -10.741286, 2.882918, 0.047209, -0.641397, -0.917846, 105.011307, -36.226700, 62.402695
1649447295.415007, 0.187945, -10.321703, 3.308637, 0.023803, -0.709480, -1.086940, 106.565262, -35.140274, 62.177322
1649447295.449377, -0.262764, -10.843190, 3.294421, -0.031304, -0.619506, -1.315138, 109.288879, -33.931839, 61.885803
1649447295.482648, -0.245705, -10.972327, 2.605490, -0.071406, -0.589896, -1.609464, 111.507538, -32.552811, 61.378326
1649447295.515975, -0.791583, -11.667244, 1.774253, -0.133777, -0.660751, -2.087595, 113.948273, -30.940002, 60.766251
1649447295.549307, 0.065691, -11.542147, 1.506252, -0.109880, -1.078579, -2.290465, 118.227905, -28.441742, 59.546875
1649447295.582669, 0.450409, -11.213842, 1.333570, -0.056416, -1.593548, -2.329350, 121.454071, -26.140717, 58.230499
1649447295.615968, -0.569670, -11.791294, 2.981230, -0.109721, -1.847072, -2.411969, 124.794724, -23.441681, 56.582947
1649447295.649068, 0.163554, -11.012579, 2.746000, -0.044063, -1.348559, -2.075032, 127.741745, -20.978165, 54.745255
1649447295.682707, 2.300229, -9.649979, 4.006397, 0.508339, -0.798554, -0.989454, 129.580368, -18.955231, 54.099564
1649447295.715953, -2.927360, -8.627955, 2.353800, -0.103878, -0.855434, 0.668325, 129.478668, -18.897842, 53.343079
1649447295.749299, 0.829441, -8.137143, 0.789488, 0.173517, 0.483917, 1.803683, 127.581894, -20.823227, 53.396515
1649447295.782436, 4.024054, -8.705766, 1.279850, 0.071361, 0.761828, 2.665970, 121.894638, -24.622955, 55.076279
1649447295.815955, 2.418593, -7.375488, 0.437241, -0.015777, 1.217413, 3.956844, 115.580368, -27.592072, 56.072769
1649447295.849305, 3.582474, -7.192631, 1.116147, -0.077708, 1.229206, 4.775417, 107.608231, -29.709061, 56.682556
1649447295.882633, 3.278261, -7.730877, 0.855628, -0.255636, 0.860381, 5.413719, 95.944565, -30.424423, 55.874741
1649447295.915589, 3.579631, -9.009530, 0.717812, -0.493956, 0.673551, 5.818496, 87.505478, -28.361816, 54.951477
1649447295.948546, 2.903568, -12.253374, 1.070956, -0.663289, 1.726861, 5.696442, 80.089417, -25.049149, 53.357040
1649447295.982615, 5.277868, -13.794343, 2.577807, -0.702766, 1.560280, 4.851717, 74.048874, -20.348938, 50.986740
1649447296.015960, 6.551434, -13.481001, 3.868282, -0.301288, 0.832857, 3.437325, 72.338806, -17.813889, 49.940521
