SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447431.381992, 2.494010, -8.057237, 1.182137, 0.180662, -0.523545, -4.267681, 99.797348, -35.904251, 70.014160
1649447431.415262, 2.542343, -7.205500, 1.474529, 0.325868, -0.332642, -4.150362, 107.869553, -31.860901, 68.735382
1649447431.449031, 3.287239, -6.766612, 2.103157, 0.326148, -0.431012, -3.658699, 113.066940, -28.172241, 67.866745
1649447431.481938, 3.503465, -7.032070, 2.075025, 0.338836, -0.390587, -3.049871, 116.697678, -24.099991, 66.980301
1649447431.515349, 2.828300, -8.236652, 1.981800, 0.307147, -0.155457, -2.318017, 119.195572, -20.898819, 65.654007
1649447431.549553, 2.179771, -10.590601, 2.329558, 0.125835, -0.155466, -1.369326, 120.208176, -17.870209, 63.582962
1649447431.581982, -1.948880, -9.777171, 1.312621, 0.160941, 0.184332, -0.633451, 120.072586, -16.811615, 62.006042
1649447431.615260, -2.772934, -9.400384, -0.253336, 0.424075, 0.934783, 0.307261, 118.482330, -16.350906, 61.230835
1649447431.648599, -8.819191, -12.506711, -0.509366, 0.306445, 1.212254, 1.450677, 115.637375, -17.400681, 61.374985
1649447431.681987, -22.461203, -18.538752, 9.018658, 0.726795, 2.268687, 3.072051, 111.137634, -19.495560, 62.177856
1649447431.715664, 6.306477, -18.433407, 0.106542, 0.098243, 0.066923, 1.332459, 108.932236, -20.526367, 62.460892
1649447431.748589, -2.442235, -9.033323, 3.662231, 0.394184, 0.746698, 0.889893, 107.264755, -20.779251, 62.492538
1649447431.781935, 5.620688, -7.554903, 5.222203, -0.255058, 0.168278, 1.566976, 106.053848, -21.692429, 62.194046
1649447431.815316, 3.352331, -10.018986, 4.196736, -0.448856, 0.446119, 1.810847, 103.617249, -22.998825, 62.287552
1649447431.848572, 3.882497, -8.629451, 2.220023, -0.471905, -0.068322, 1.913751, 100.792206, -24.727646, 60.648651
1649447431.881922, 0.877924, -8.233660, 2.086996, -0.459437, 0.024859, 2.038017, 98.350388, -25.756393, 60.557877
1649447431.915345, 0.345813, -8.738387, 2.084003, -0.417000, 0.017435, 1.991702, 95.972321, -26.805939, 59.760239
1649447431.948591, -1.405995, -8.818743, 1.903390, -0.346886, -0.037712, 1.772060, 93.941330, -27.410400, 58.957138
1649447431.981910, -2.040009, -9.100510, 1.996315, -0.231369, 0.148888, 1.536602, 91.317200, -28.095276, 58.397858
1649447432.015376, -1.167173, -9.481188, 2.553416, -0.277036, 0.305960, 1.439135, 89.306854, -28.009583, 58.264801
1649447432.048586, -0.039205, -9.406968, 1.819294, -0.287430, 0.097308, 1.531893, 87.297684, -28.234756, 57.731506
1649447432.081932, -0.692373, -9.064447, 1.260996, -0.245438, 0.212942, 1.698617, 84.401489, -28.591736, 57.024307
1649447432.115259, 0.539294, -9.904663, 2.397344, -0.241813, 0.428910, 1.871659, 81.818939, -28.257004, 56.859177
1649447432.148618, -0.038607, -9.721357, 1.631798, -0.256933, 0.204356, 2.012451, 78.955887, -27.616501, 56.345230
1649447432.181911, -2.038812, -11.157878, 1.798494, -0.126803, 0.194148, 1.834655, 75.675949, -26.788101, 55.773148
1649447432.215262, -2.383428, -13.804817, 3.146430, -0.354527, -0.365944, 1.365684, 74.167862, -26.476196, 55.635025
1649447432.248632, -2.820818, -14.985308, 2.112434, -0.296001, -0.522302, -0.112135, 73.455307, -26.153488, 55.731735
1649447432.281948, 7.357681, -15.024364, 2.363526, -0.318185, -0.374456, -2.235885, 75.263245, -27.029327, 55.494568
1649447432.315254, 3.786729, -11.551275, 1.599925, 0.000552, -0.571327, -3.376914, 79.638931, -28.602264, 55.824493
1649447432.348691, 5.395483, -10.043526, 1.526304, 0.077596, -0.698584, -3.754333, 83.873260, -29.466858, 56.019638
1649447432.381931, 2.697218, -8.044817, 1.538275, 0.066223, -0.559205, -4.101526, 88.747269, -30.103119, 56.587250
1649447432.415244, 3.057396, -6.658275, 0.933290, 0.266484, -0.552694, -4.225540, 95.719940, -30.135040, 56.555679
1649447432.448577, 3.248932, -6.575376, 1.139640, 0.316936, -0.781320, -3.975001, 101.320724, -28.989822, 56.801147
1649447432.481917, 3.998167, -6.521356, 1.287033, 0.322396, -0.941711, -3.525476, 106.948135, -27.618286, 56.079941
1649447432.515522, 3.327641, -7.702745, 1.600673, 0.105842, -0.511729, -2.688268, 112.716354, -24.645248, 54.649368
1649447432.548779, 3.317466, -9.492411, 1.913416, -0.038947, 0.090673, -2.094305, 115.146683, -22.130905, 53.253387
1649447432.582131, 1.151461, -10.375722, 1.618331, -0.106573, 0.661729, -1.441674, 115.752533, -19.762741, 52.032288
1649447432.615396, 0.739210, -10.681132, 2.657713, -0.157251, 0.460583, -0.658788, 114.741196, -18.093384, 50.875473
1649447432.648791, -5.286248, -9.257630, 0.640599, 0.030647, 0.494313, 0.872357, 112.672775, -17.627213, 50.430847
1649447432.682083, -18.531420, -11.402236, -0.517596, 0.215740, 0.818313, 3.205189, 109.074036, -18.594864, 49.667206
1649447432.715429, -4.985177, -23.925407, 12.100894, 0.027633, 1.597076, 2.646512, 104.156754, -19.296722, 50.546860
1649447432.748783, -15.556176, -1.581071, 4.044256, 0.605482, 1.902078, 0.873136, 102.076050, -19.557800, 51.292130
1649447432.782068, 17.052552, -9.304017, 11.617115, -0.269944, -0.495143, 1.758930, 100.191437, -20.524261, 51.208954
1649447432.815461, -1.225532, -10.192865, 3.479822, -0.681774, 1.185406, 1.986287, 97.676025, -21.423309, 50.611572
1649447432.848792, 4.012383, -9.777471, 1.660528, -0.832087, -0.078276, 2.034861, 93.868134, -23.078171, 49.658356
1649447432.882227, -0.861913, -7.715165, -0.214281, -0.506908, 0.520248, 2.020157, 91.472748, -23.764572, 48.689362
