SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1649447716.767379, 0.459687, -16.404920, 3.794061, -0.194331, 0.490940, -2.899498, 124.322327, -8.806442, 47.490067
1649447716.800712, 6.631789, -5.665280, 2.343475, 0.060465, 1.015290, -1.688974, 126.663040, -6.110153, 49.920609
1649447716.834083, 5.691317, -4.583101, 3.241450, -0.005670, -0.583903, 0.691289, 127.787247, -6.118393, 51.433914
1649447716.867393, -1.176002, -4.483741, 1.006463, -0.382461, -1.649113, 2.648509, 128.381714, -10.509659, 50.018417
1649447716.900795, 0.856975, -3.344999, 1.718588, -0.142609, 0.906152, 3.239196, 125.818985, -14.902634, 51.625916
1649447716.934058, 4.200926, -7.670723, 1.030105, -0.430283, 1.053281, 4.503255, 121.622543, -19.508896, 53.129913
1649447716.967412, 6.672939, -6.210858, 0.354043, -0.226010, 0.458560, 5.260290, 113.932068, -25.104004, 54.295029
1649447717.000737, 4.346224, -8.339603, 0.680253, 0.044090, 0.083117, 5.779840, 107.643066, -28.152435, 54.298355
1649447717.034050, 7.990049, -9.899874, 2.795230, 0.331472, -0.327111, 6.205948, 100.796432, -29.639023, 54.093735
1649447717.067404, 6.488137, -9.423578, 0.430507, 0.955899, 0.004040, 5.747562, 94.533020, -30.086090, 54.865479
1649447717.100727, 7.107786, -14.638149, 0.929998, 1.117001, 0.956382, 4.229543, 87.769928, -29.182190, 56.260498
1649447717.134054, 11.201871, -11.829900, 3.440767, 0.473912, 1.325394, 0.559379, 84.875671, -28.603149, 56.531601
1649447717.167382, 9.989058, -9.726444, 2.900575, 0.143422, 1.370869, -2.026238, 85.385818, -28.641571, 57.001740
1649447717.200741, 7.082797, -9.424326, 4.797082, -0.008529, 1.051811, -3.142885, 88.884720, -28.965012, 57.460922
1649447717.234052, -7.367258, -24.157345, 3.017592, 0.699252, 2.684942, -4.386998, 91.396942, -28.719162, 58.402573
1649447717.267379, 10.695048, 2.844611, 0.004788, 0.991625, 1.943739, -2.530126, 93.284637, -28.175461, 59.081635
1649447717.300769, 13.273753, -14.188039, 1.731906, 0.635636, -1.514521, -1.794919, 97.128555, -26.888931, 60.732376
